image,run,status,tag_id,conf,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,qw,qx,qy,qz,eu_px,ev_px
frame_000612.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000612.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000612.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000612.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000612.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000614.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000614.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000614.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000614.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000614.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000616.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000616.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000616.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000616.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000616.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000618.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000618.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000618.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000618.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000618.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000620.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000620.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000620.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000620.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000620.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000622.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000622.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000622.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000622.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000622.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000624.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000624.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000624.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000624.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000624.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000626.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000626.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000626.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000626.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000626.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000628.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000628.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000628.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000628.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000628.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000630.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000630.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000630.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000630.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000630.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000632.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000632.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000632.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000632.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000632.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000634.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000634.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000634.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000634.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000634.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000636.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000636.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000636.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000636.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000636.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000638.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000638.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000638.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000638.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000638.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000640.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000640.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000640.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000640.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000640.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000642.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000642.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000642.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000642.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000642.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000644.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000644.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000644.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000644.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000644.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000646.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000646.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000646.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000646.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000646.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000648.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000648.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000648.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000648.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000648.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000650.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000650.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000650.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000650.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000650.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000652.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000652.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000652.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000652.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000652.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000654.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000654.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000654.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000654.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000654.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000656.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000656.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000656.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000656.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000656.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000658.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000658.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000658.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000658.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000658.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000660.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000660.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000660.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000660.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000660.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000662.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000662.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000662.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000662.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000662.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000664.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000664.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000664.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000664.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000664.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000666.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000666.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000666.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000666.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000666.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000668.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000668.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000668.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000668.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000668.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000670.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000670.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000670.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000670.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000670.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000672.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000672.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000672.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000672.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000672.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000674.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000674.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000674.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000674.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000674.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000676.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000676.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000676.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000676.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000676.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000678.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000678.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000678.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000678.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000678.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000680.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000680.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000680.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000680.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000680.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000682.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000682.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000682.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000682.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000682.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000684.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000684.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000684.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000684.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000684.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000686.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000686.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000686.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000686.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000686.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000688.jpg,1,DETECTED,0,77.4,-0.0654,-0.1209,0.4765,-9.05,-10.56,-174.67,-0.0389,0.0953,-0.0742,0.9919,-69.0,-124.1
frame_000688.jpg,2,DETECTED,0,77.4,-0.0654,-0.1209,0.4765,-9.05,-10.56,-174.67,-0.0389,0.0953,-0.0742,0.9919,-69.0,-124.1
frame_000688.jpg,3,DETECTED,0,77.4,-0.0654,-0.1209,0.4765,-9.05,-10.56,-174.67,-0.0389,0.0953,-0.0742,0.9919,-69.0,-124.1
frame_000688.jpg,4,DETECTED,0,77.4,-0.0654,-0.1209,0.4765,-9.05,-10.56,-174.67,-0.0389,0.0953,-0.0742,0.9919,-69.0,-124.1
frame_000688.jpg,5,DETECTED,0,77.4,-0.0654,-0.1209,0.4765,-9.05,-10.56,-174.67,-0.0389,0.0953,-0.0742,0.9919,-69.0,-124.1
frame_000690.jpg,1,DETECTED,0,81.3,-0.0656,-0.1113,0.4668,-12.36,-8.13,-173.52,-0.0484,0.0765,-0.1032,0.9905,-67.8,-117.5
frame_000690.jpg,2,DETECTED,0,81.3,-0.0656,-0.1113,0.4668,-12.36,-8.13,-173.52,-0.0484,0.0765,-0.1032,0.9905,-67.8,-117.5
frame_000690.jpg,3,DETECTED,0,81.3,-0.0656,-0.1113,0.4668,-12.36,-8.13,-173.52,-0.0484,0.0765,-0.1032,0.9905,-67.8,-117.5
frame_000690.jpg,4,DETECTED,0,81.3,-0.0656,-0.1113,0.4668,-12.36,-8.13,-173.52,-0.0484,0.0765,-0.1032,0.9905,-67.8,-117.5
frame_000690.jpg,5,DETECTED,0,81.3,-0.0656,-0.1113,0.4668,-12.36,-8.13,-173.52,-0.0484,0.0765,-0.1032,0.9905,-67.8,-117.5
frame_000692.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000692.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000692.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000692.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000692.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000694.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000694.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000694.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000694.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000694.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000696.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000696.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000696.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000696.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000696.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000698.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000698.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000698.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000698.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000698.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000700.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000700.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000700.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000700.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000700.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000702.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000702.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000702.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000702.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000702.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000704.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000704.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000704.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000704.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000704.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000706.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000706.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000706.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000706.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000706.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000708.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000708.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000708.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000708.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000708.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000710.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000710.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000710.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000710.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000710.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000712.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000712.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000712.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000712.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000712.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000714.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000714.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000714.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000714.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000714.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000716.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000716.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000716.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000716.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000716.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000718.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000718.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000718.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000718.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000718.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000720.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000720.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000720.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000720.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000720.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000722.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000722.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000722.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000722.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000722.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000724.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000724.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000724.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000724.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000724.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000726.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000726.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000726.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000726.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000726.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000728.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000728.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000728.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000728.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000728.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
